category,title,description,resource,region,statusWord,message
AutoScaling,Empty AutoScaling Group,Ensures all autoscaling groups contain at least 1 instance.,N/A,il-central-1,UNKNOWN,Unable to query for auto scaling groups: The security token included in the request is invalid.
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,us-east-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,us-east-2,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,us-west-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,us-west-2,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,af-south-1,UNKNOWN,Unable to query for AutoScaling groups: The security token included in the request is invalid.
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-east-1,OK,Region is not enabled
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-south-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-northeast-3,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ca-central-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,eu-central-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,eu-west-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,eu-west-2,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,eu-west-3,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,eu-north-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,eu-south-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-northeast-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-northeast-2,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-southeast-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-southeast-2,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,sa-east-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,me-south-1,OK,Region is not enabled
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,me-central-1,OK,No AutoScaling group found
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-southeast-3,OK,Region is not enabled
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-south-2,UNKNOWN,Unable to query for AutoScaling groups: The security token included in the request is invalid.
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,ap-southeast-4,UNKNOWN,Unable to query for AutoScaling groups: The security token included in the request is invalid.
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,eu-south-2,UNKNOWN,Unable to query for AutoScaling groups: The security token included in the request is invalid.
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,eu-central-2,UNKNOWN,Unable to query for AutoScaling groups: The security token included in the request is invalid.
AutoScaling,AutoScaling ELB Same Availability Zone,Ensures all autoscaling groups with attached ELBs are operating in the same availability zone.,N/A,il-central-1,UNKNOWN,Unable to query for AutoScaling groups: The security token included in the request is invalid.
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,us-east-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,us-east-2,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,us-west-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,us-west-2,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,af-south-1,UNKNOWN,Unable to query for Auto Scaling groups: The security token included in the request is invalid.
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-east-1,OK,Region is not enabled
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-south-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-northeast-3,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ca-central-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,eu-central-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,eu-west-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,eu-west-2,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,eu-west-3,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,eu-north-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,eu-south-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-northeast-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-northeast-2,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-southeast-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-southeast-2,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,sa-east-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,me-south-1,OK,Region is not enabled
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,me-central-1,OK,No Auto Scaling group found
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-southeast-3,OK,Region is not enabled
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-south-2,UNKNOWN,Unable to query for Auto Scaling groups: The security token included in the request is invalid.
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,ap-southeast-4,UNKNOWN,Unable to query for Auto Scaling groups: The security token included in the request is invalid.
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,eu-south-2,UNKNOWN,Unable to query for Auto Scaling groups: The security token included in the request is invalid.
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,eu-central-2,UNKNOWN,Unable to query for Auto Scaling groups: The security token included in the request is invalid.
AutoScaling,Auto Scaling Group Missing ELB,Ensures all Auto Scaling groups are referencing active load balancers.,N/A,il-central-1,UNKNOWN,Unable to query for Auto Scaling groups: The security token included in the request is invalid.
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,us-east-1,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,us-east-2,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,us-west-1,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,us-west-2,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,af-south-1,UNKNOWN,Unable to query for Auto Scaling groups: The security token included in the request is invalid.
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,ap-east-1,OK,Region is not enabled
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,ap-south-1,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,ap-northeast-3,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,ca-central-1,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,eu-central-1,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,eu-west-1,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,eu-west-2,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,eu-west-3,OK,No Auto Scaling groups found
AutoScaling,ELB Health Check Active,Ensures all Auto Scaling groups have ELB health check active.,N/A,eu-north-1,OK,No Auto Scaling groups found
